Year,Trip,Date,Time,Location,Depth_m,Placement,NomDepth_m,Metric,Units,Value
2021,3,20210819,12:27:22,Lyness,0.002,surface,0,Chlorophylla,RFU,0
2021,3,20210819,12:27:22,Lyness,0.002,surface,0,DO,mg/L,6.01
2021,3,20210819,12:27:22,Lyness,0.002,surface,0,Conductivity,uS/cm,3.9
2021,3,20210819,12:27:22,Lyness,0.002,surface,0,Phycocyanin,RFU,2.03
2021,3,20210819,12:27:22,Lyness,0.002,surface,0,pH,NA,7.71
2021,3,20210819,12:27:22,Lyness,0.002,surface,0,Temperature,degrees Celsius,19.228
2021,3,20210819,12:27:27,Lyness,0.002,surface,0,Chlorophylla,RFU,0
2021,3,20210819,12:27:27,Lyness,0.002,surface,0,DO,mg/L,6.04
2021,3,20210819,12:27:27,Lyness,0.002,surface,0,Conductivity,uS/cm,5.3
2021,3,20210819,12:27:27,Lyness,0.002,surface,0,Phycocyanin,RFU,0.79
2021,3,20210819,12:27:27,Lyness,0.002,surface,0,pH,NA,7.71
2021,3,20210819,12:27:27,Lyness,0.002,surface,0,Temperature,degrees Celsius,19.258
2021,3,20210819,12:27:32,Lyness,0.002,surface,0,Chlorophylla,RFU,0
2021,3,20210819,12:27:32,Lyness,0.002,surface,0,DO,mg/L,6.06
2021,3,20210819,12:27:32,Lyness,0.002,surface,0,Conductivity,uS/cm,3.5
2021,3,20210819,12:27:32,Lyness,0.002,surface,0,Phycocyanin,RFU,0.34
2021,3,20210819,12:27:32,Lyness,0.002,surface,0,pH,NA,7.55
2021,3,20210819,12:27:32,Lyness,0.002,surface,0,Temperature,degrees Celsius,19.219
2021,3,20210819,12:27:37,Lyness,0.002,surface,0,Chlorophylla,RFU,0
2021,3,20210819,12:27:37,Lyness,0.002,surface,0,DO,mg/L,6.1
2021,3,20210819,12:27:37,Lyness,0.002,surface,0,Conductivity,uS/cm,3
2021,3,20210819,12:27:37,Lyness,0.002,surface,0,Phycocyanin,RFU,0.36
2021,3,20210819,12:27:37,Lyness,0.002,surface,0,pH,NA,7.57
2021,3,20210819,12:27:37,Lyness,0.002,surface,0,Temperature,degrees Celsius,19.185
2021,3,20210819,12:27:42,Lyness,0.002,surface,0,Chlorophylla,RFU,0
2021,3,20210819,12:27:42,Lyness,0.002,surface,0,DO,mg/L,6.14
2021,3,20210819,12:27:42,Lyness,0.002,surface,0,Conductivity,uS/cm,3.7
2021,3,20210819,12:27:42,Lyness,0.002,surface,0,Phycocyanin,RFU,0.39
2021,3,20210819,12:27:42,Lyness,0.002,surface,0,pH,NA,7.54
2021,3,20210819,12:27:42,Lyness,0.002,surface,0,Temperature,degrees Celsius,19.116
2021,3,20210819,12:27:47,Lyness,0.002,surface,0,Chlorophylla,RFU,0
2021,3,20210819,12:27:47,Lyness,0.002,surface,0,DO,mg/L,6.18
2021,3,20210819,12:27:47,Lyness,0.002,surface,0,Conductivity,uS/cm,4.4
2021,3,20210819,12:27:47,Lyness,0.002,surface,0,Phycocyanin,RFU,0
2021,3,20210819,12:27:47,Lyness,0.002,surface,0,pH,NA,7.52
2021,3,20210819,12:27:47,Lyness,0.002,surface,0,Temperature,degrees Celsius,19.147
2021,3,20210819,12:27:52,Lyness,0.003,surface,0,Chlorophylla,RFU,0
2021,3,20210819,12:27:52,Lyness,0.003,surface,0,DO,mg/L,6.21
2021,3,20210819,12:27:52,Lyness,0.003,surface,0,Conductivity,uS/cm,4.3
2021,3,20210819,12:27:52,Lyness,0.003,surface,0,Phycocyanin,RFU,0
2021,3,20210819,12:27:52,Lyness,0.003,surface,0,pH,NA,7.37
2021,3,20210819,12:27:52,Lyness,0.003,surface,0,Temperature,degrees Celsius,19.15
2021,3,20210819,12:27:57,Lyness,0.003,surface,0,Chlorophylla,RFU,0
2021,3,20210819,12:27:57,Lyness,0.003,surface,0,DO,mg/L,6.22
2021,3,20210819,12:27:57,Lyness,0.003,surface,0,Conductivity,uS/cm,4.3
2021,3,20210819,12:27:57,Lyness,0.003,surface,0,Phycocyanin,RFU,0
2021,3,20210819,12:27:57,Lyness,0.003,surface,0,pH,NA,7.35
2021,3,20210819,12:27:57,Lyness,0.003,surface,0,Temperature,degrees Celsius,19.136
2021,3,20210819,12:28:02,Lyness,0.003,surface,0,Chlorophylla,RFU,0
2021,3,20210819,12:28:02,Lyness,0.003,surface,0,DO,mg/L,6.23
2021,3,20210819,12:28:02,Lyness,0.003,surface,0,Conductivity,uS/cm,4.3
2021,3,20210819,12:28:02,Lyness,0.003,surface,0,Phycocyanin,RFU,0
2021,3,20210819,12:28:02,Lyness,0.003,surface,0,pH,NA,7.34
2021,3,20210819,12:28:02,Lyness,0.003,surface,0,Temperature,degrees Celsius,19.131
2021,3,20210819,12:28:07,Lyness,0.003,surface,0,Chlorophylla,RFU,0
2021,3,20210819,12:28:07,Lyness,0.003,surface,0,DO,mg/L,6.24
2021,3,20210819,12:28:07,Lyness,0.003,surface,0,Conductivity,uS/cm,4.3
2021,3,20210819,12:28:07,Lyness,0.003,surface,0,Phycocyanin,RFU,0
2021,3,20210819,12:28:07,Lyness,0.003,surface,0,pH,NA,7.33
2021,3,20210819,12:28:07,Lyness,0.003,surface,0,Temperature,degrees Celsius,19.136
2021,3,20210819,12:29:52,Lyness,4.219,mid,4.5,Chlorophylla,RFU,0
2021,3,20210819,12:29:52,Lyness,4.219,mid,4.5,DO,mg/L,6.31
2021,3,20210819,12:29:52,Lyness,4.219,mid,4.5,Conductivity,uS/cm,4.1
2021,3,20210819,12:29:52,Lyness,4.219,mid,4.5,Phycocyanin,RFU,0.06
2021,3,20210819,12:29:52,Lyness,4.219,mid,4.5,pH,NA,7
2021,3,20210819,12:29:52,Lyness,4.219,mid,4.5,Temperature,degrees Celsius,18.526
2021,3,20210819,12:29:57,Lyness,4.256,mid,4.5,Chlorophylla,RFU,0
2021,3,20210819,12:29:57,Lyness,4.256,mid,4.5,DO,mg/L,6.34
2021,3,20210819,12:29:57,Lyness,4.256,mid,4.5,Conductivity,uS/cm,4.1
2021,3,20210819,12:29:57,Lyness,4.256,mid,4.5,Phycocyanin,RFU,0.08
2021,3,20210819,12:29:57,Lyness,4.256,mid,4.5,pH,NA,7
2021,3,20210819,12:29:57,Lyness,4.256,mid,4.5,Temperature,degrees Celsius,18.456
2021,3,20210819,12:30:02,Lyness,4.267,mid,4.5,Chlorophylla,RFU,0
2021,3,20210819,12:30:02,Lyness,4.267,mid,4.5,DO,mg/L,6.36
2021,3,20210819,12:30:02,Lyness,4.267,mid,4.5,Conductivity,uS/cm,4.1
2021,3,20210819,12:30:02,Lyness,4.267,mid,4.5,Phycocyanin,RFU,0.08
2021,3,20210819,12:30:02,Lyness,4.267,mid,4.5,pH,NA,7
2021,3,20210819,12:30:02,Lyness,4.267,mid,4.5,Temperature,degrees Celsius,18.44
2021,3,20210819,12:30:07,Lyness,4.271,mid,4.5,Chlorophylla,RFU,0
2021,3,20210819,12:30:07,Lyness,4.271,mid,4.5,DO,mg/L,6.37
2021,3,20210819,12:30:07,Lyness,4.271,mid,4.5,Conductivity,uS/cm,4.1
2021,3,20210819,12:30:07,Lyness,4.271,mid,4.5,Phycocyanin,RFU,0.1
2021,3,20210819,12:30:07,Lyness,4.271,mid,4.5,pH,NA,7
2021,3,20210819,12:30:07,Lyness,4.271,mid,4.5,Temperature,degrees Celsius,18.44
2021,3,20210819,12:30:12,Lyness,4.273,mid,4.5,Chlorophylla,RFU,0
2021,3,20210819,12:30:12,Lyness,4.273,mid,4.5,DO,mg/L,6.37
2021,3,20210819,12:30:12,Lyness,4.273,mid,4.5,Conductivity,uS/cm,4.1
2021,3,20210819,12:30:12,Lyness,4.273,mid,4.5,Phycocyanin,RFU,0.1
2021,3,20210819,12:30:12,Lyness,4.273,mid,4.5,pH,NA,7
2021,3,20210819,12:30:12,Lyness,4.273,mid,4.5,Temperature,degrees Celsius,18.441
2021,3,20210819,12:30:17,Lyness,4.275,mid,4.5,Chlorophylla,RFU,0
2021,3,20210819,12:30:17,Lyness,4.275,mid,4.5,DO,mg/L,6.36
2021,3,20210819,12:30:17,Lyness,4.275,mid,4.5,Conductivity,uS/cm,4.1
2021,3,20210819,12:30:17,Lyness,4.275,mid,4.5,Phycocyanin,RFU,0.12
2021,3,20210819,12:30:17,Lyness,4.275,mid,4.5,pH,NA,7
2021,3,20210819,12:30:17,Lyness,4.275,mid,4.5,Temperature,degrees Celsius,18.44
2021,3,20210819,12:30:22,Lyness,4.278,mid,4.5,Chlorophylla,RFU,0
2021,3,20210819,12:30:22,Lyness,4.278,mid,4.5,DO,mg/L,6.35
2021,3,20210819,12:30:22,Lyness,4.278,mid,4.5,Conductivity,uS/cm,4.1
2021,3,20210819,12:30:22,Lyness,4.278,mid,4.5,Phycocyanin,RFU,0.13
2021,3,20210819,12:30:22,Lyness,4.278,mid,4.5,pH,NA,7
2021,3,20210819,12:30:22,Lyness,4.278,mid,4.5,Temperature,degrees Celsius,18.442
2021,3,20210819,12:30:27,Lyness,4.284,mid,4.5,Chlorophylla,RFU,0
2021,3,20210819,12:30:27,Lyness,4.284,mid,4.5,DO,mg/L,6.34
2021,3,20210819,12:30:27,Lyness,4.284,mid,4.5,Conductivity,uS/cm,4.1
2021,3,20210819,12:30:27,Lyness,4.284,mid,4.5,Phycocyanin,RFU,0.14
2021,3,20210819,12:30:27,Lyness,4.284,mid,4.5,pH,NA,7
2021,3,20210819,12:30:27,Lyness,4.284,mid,4.5,Temperature,degrees Celsius,18.447
2021,3,20210819,12:30:32,Lyness,4.284,mid,4.5,Chlorophylla,RFU,0
2021,3,20210819,12:30:32,Lyness,4.284,mid,4.5,DO,mg/L,6.33
2021,3,20210819,12:30:32,Lyness,4.284,mid,4.5,Conductivity,uS/cm,4.1
2021,3,20210819,12:30:32,Lyness,4.284,mid,4.5,Phycocyanin,RFU,0.14
2021,3,20210819,12:30:32,Lyness,4.284,mid,4.5,pH,NA,7
2021,3,20210819,12:30:32,Lyness,4.284,mid,4.5,Temperature,degrees Celsius,18.447
2021,3,20210819,12:30:37,Lyness,4.284,mid,4.5,Chlorophylla,RFU,0
2021,3,20210819,12:30:37,Lyness,4.284,mid,4.5,DO,mg/L,6.31
2021,3,20210819,12:30:37,Lyness,4.284,mid,4.5,Conductivity,uS/cm,4.1
2021,3,20210819,12:30:37,Lyness,4.284,mid,4.5,Phycocyanin,RFU,0.12
2021,3,20210819,12:30:37,Lyness,4.284,mid,4.5,pH,NA,7
2021,3,20210819,12:30:37,Lyness,4.284,mid,4.5,Temperature,degrees Celsius,18.447
2021,3,20210819,12:32:42,Lyness,8.35,bottom,9,Chlorophylla,RFU,0.11
2021,3,20210819,12:32:42,Lyness,8.35,bottom,9,DO,mg/L,6.1
2021,3,20210819,12:32:42,Lyness,8.35,bottom,9,Conductivity,uS/cm,4.1
2021,3,20210819,12:32:42,Lyness,8.35,bottom,9,Phycocyanin,RFU,0.27
2021,3,20210819,12:32:42,Lyness,8.35,bottom,9,pH,NA,6.8
2021,3,20210819,12:32:42,Lyness,8.35,bottom,9,Temperature,degrees Celsius,18.243
2021,3,20210819,12:32:47,Lyness,8.351,bottom,9,Chlorophylla,RFU,0.09
2021,3,20210819,12:32:47,Lyness,8.351,bottom,9,DO,mg/L,6.09
2021,3,20210819,12:32:47,Lyness,8.351,bottom,9,Conductivity,uS/cm,4.1
2021,3,20210819,12:32:47,Lyness,8.351,bottom,9,Phycocyanin,RFU,0.28
2021,3,20210819,12:32:47,Lyness,8.351,bottom,9,pH,NA,6.8
2021,3,20210819,12:32:47,Lyness,8.351,bottom,9,Temperature,degrees Celsius,18.244
2021,3,20210819,12:32:52,Lyness,8.351,bottom,9,Chlorophylla,RFU,0.09
2021,3,20210819,12:32:52,Lyness,8.351,bottom,9,DO,mg/L,6.08
2021,3,20210819,12:32:52,Lyness,8.351,bottom,9,Conductivity,uS/cm,4.1
2021,3,20210819,12:32:52,Lyness,8.351,bottom,9,Phycocyanin,RFU,0.27
2021,3,20210819,12:32:52,Lyness,8.351,bottom,9,pH,NA,6.79
2021,3,20210819,12:32:52,Lyness,8.351,bottom,9,Temperature,degrees Celsius,18.243
2021,3,20210819,12:32:57,Lyness,8.352,bottom,9,Chlorophylla,RFU,0.06
2021,3,20210819,12:32:57,Lyness,8.352,bottom,9,DO,mg/L,6.08
2021,3,20210819,12:32:57,Lyness,8.352,bottom,9,Conductivity,uS/cm,4.1
2021,3,20210819,12:32:57,Lyness,8.352,bottom,9,Phycocyanin,RFU,0.28
2021,3,20210819,12:32:57,Lyness,8.352,bottom,9,pH,NA,6.79
2021,3,20210819,12:32:57,Lyness,8.352,bottom,9,Temperature,degrees Celsius,18.239
2021,3,20210819,12:33:02,Lyness,8.353,bottom,9,Chlorophylla,RFU,0.07
2021,3,20210819,12:33:02,Lyness,8.353,bottom,9,DO,mg/L,6.08
2021,3,20210819,12:33:02,Lyness,8.353,bottom,9,Conductivity,uS/cm,4.1
2021,3,20210819,12:33:02,Lyness,8.353,bottom,9,Phycocyanin,RFU,0.27
2021,3,20210819,12:33:02,Lyness,8.353,bottom,9,pH,NA,6.79
2021,3,20210819,12:33:02,Lyness,8.353,bottom,9,Temperature,degrees Celsius,18.242
2021,3,20210819,12:33:07,Lyness,8.353,bottom,9,Chlorophylla,RFU,0.06
2021,3,20210819,12:33:07,Lyness,8.353,bottom,9,DO,mg/L,6.08
2021,3,20210819,12:33:07,Lyness,8.353,bottom,9,Conductivity,uS/cm,4.1
2021,3,20210819,12:33:07,Lyness,8.353,bottom,9,Phycocyanin,RFU,0.27
2021,3,20210819,12:33:07,Lyness,8.353,bottom,9,pH,NA,6.79
2021,3,20210819,12:33:07,Lyness,8.353,bottom,9,Temperature,degrees Celsius,18.249
2021,3,20210819,12:33:12,Lyness,8.353,bottom,9,Chlorophylla,RFU,0.06
2021,3,20210819,12:33:12,Lyness,8.353,bottom,9,DO,mg/L,6.07
2021,3,20210819,12:33:12,Lyness,8.353,bottom,9,Conductivity,uS/cm,4.1
2021,3,20210819,12:33:12,Lyness,8.353,bottom,9,Phycocyanin,RFU,0.28
2021,3,20210819,12:33:12,Lyness,8.353,bottom,9,pH,NA,6.78
2021,3,20210819,12:33:12,Lyness,8.353,bottom,9,Temperature,degrees Celsius,18.253
2021,3,20210819,12:33:17,Lyness,8.353,bottom,9,Chlorophylla,RFU,0.07
2021,3,20210819,12:33:17,Lyness,8.353,bottom,9,DO,mg/L,6.07
2021,3,20210819,12:33:17,Lyness,8.353,bottom,9,Conductivity,uS/cm,4.1
2021,3,20210819,12:33:17,Lyness,8.353,bottom,9,Phycocyanin,RFU,0.27
2021,3,20210819,12:33:17,Lyness,8.353,bottom,9,pH,NA,6.78
2021,3,20210819,12:33:17,Lyness,8.353,bottom,9,Temperature,degrees Celsius,18.25
2021,3,20210819,12:33:22,Lyness,8.353,bottom,9,Chlorophylla,RFU,0.06
2021,3,20210819,12:33:22,Lyness,8.353,bottom,9,DO,mg/L,6.07
2021,3,20210819,12:33:22,Lyness,8.353,bottom,9,Conductivity,uS/cm,4.1
2021,3,20210819,12:33:22,Lyness,8.353,bottom,9,Phycocyanin,RFU,0.27
2021,3,20210819,12:33:22,Lyness,8.353,bottom,9,pH,NA,6.78
2021,3,20210819,12:33:22,Lyness,8.353,bottom,9,Temperature,degrees Celsius,18.247
2021,3,20210819,12:33:27,Lyness,8.352,bottom,9,Chlorophylla,RFU,0.09
2021,3,20210819,12:33:27,Lyness,8.352,bottom,9,DO,mg/L,6.07
2021,3,20210819,12:33:27,Lyness,8.352,bottom,9,Conductivity,uS/cm,4.1
2021,3,20210819,12:33:27,Lyness,8.352,bottom,9,Phycocyanin,RFU,0.27
2021,3,20210819,12:33:27,Lyness,8.352,bottom,9,pH,NA,6.78
2021,3,20210819,12:33:27,Lyness,8.352,bottom,9,Temperature,degrees Celsius,18.247
2022,1,20220625,12:31:05,Lyness,-0.008,surface,0,Chlorophylla,RFU,0.04
2022,1,20220625,12:31:05,Lyness,-0.008,surface,0,Conductivity,uS/cm,3.9
2022,1,20220625,12:31:05,Lyness,-0.008,surface,0,Phycocyanin,RFU,1.04
2022,1,20220625,12:31:05,Lyness,-0.008,surface,0,pH,NA,6.77
2022,1,20220625,12:31:05,Lyness,-0.008,surface,0,Temperature,degrees Celsius,15.704
2022,1,20220625,12:31:10,Lyness,-0.008,surface,0,Chlorophylla,RFU,0.04
2022,1,20220625,12:31:10,Lyness,-0.008,surface,0,Conductivity,uS/cm,3.9
2022,1,20220625,12:31:10,Lyness,-0.008,surface,0,Phycocyanin,RFU,1.03
2022,1,20220625,12:31:10,Lyness,-0.008,surface,0,pH,NA,6.76
2022,1,20220625,12:31:10,Lyness,-0.008,surface,0,Temperature,degrees Celsius,15.709
2022,1,20220625,12:31:15,Lyness,-0.008,surface,0,Chlorophylla,RFU,0.05
2022,1,20220625,12:31:15,Lyness,-0.008,surface,0,Conductivity,uS/cm,3.9
2022,1,20220625,12:31:15,Lyness,-0.008,surface,0,Phycocyanin,RFU,1.02
2022,1,20220625,12:31:15,Lyness,-0.008,surface,0,pH,NA,6.75
2022,1,20220625,12:31:15,Lyness,-0.008,surface,0,Temperature,degrees Celsius,15.718
2022,1,20220625,12:31:20,Lyness,-0.008,surface,0,Chlorophylla,RFU,0.05
2022,1,20220625,12:31:20,Lyness,-0.008,surface,0,Conductivity,uS/cm,3.9
2022,1,20220625,12:31:20,Lyness,-0.008,surface,0,Phycocyanin,RFU,1.02
2022,1,20220625,12:31:20,Lyness,-0.008,surface,0,pH,NA,6.75
2022,1,20220625,12:31:20,Lyness,-0.008,surface,0,Temperature,degrees Celsius,15.722
2022,1,20220625,12:31:25,Lyness,-0.008,surface,0,Chlorophylla,RFU,0.06
2022,1,20220625,12:31:25,Lyness,-0.008,surface,0,Conductivity,uS/cm,3.9
2022,1,20220625,12:31:25,Lyness,-0.008,surface,0,Phycocyanin,RFU,1.01
2022,1,20220625,12:31:25,Lyness,-0.008,surface,0,pH,NA,6.74
2022,1,20220625,12:31:25,Lyness,-0.008,surface,0,Temperature,degrees Celsius,15.732
2022,1,20220625,12:31:30,Lyness,-0.008,surface,0,Chlorophylla,RFU,0.08
2022,1,20220625,12:31:30,Lyness,-0.008,surface,0,Conductivity,uS/cm,3.9
2022,1,20220625,12:31:30,Lyness,-0.008,surface,0,Phycocyanin,RFU,1.04
2022,1,20220625,12:31:30,Lyness,-0.008,surface,0,pH,NA,6.73
2022,1,20220625,12:31:30,Lyness,-0.008,surface,0,Temperature,degrees Celsius,15.737
2022,1,20220625,12:31:35,Lyness,-0.008,surface,0,Chlorophylla,RFU,0.07
2022,1,20220625,12:31:35,Lyness,-0.008,surface,0,Conductivity,uS/cm,3.9
2022,1,20220625,12:31:35,Lyness,-0.008,surface,0,Phycocyanin,RFU,1.05
2022,1,20220625,12:31:35,Lyness,-0.008,surface,0,pH,NA,6.72
2022,1,20220625,12:31:35,Lyness,-0.008,surface,0,Temperature,degrees Celsius,15.739
2022,1,20220625,12:31:40,Lyness,-0.008,surface,0,Chlorophylla,RFU,0.08
2022,1,20220625,12:31:40,Lyness,-0.008,surface,0,Conductivity,uS/cm,3.9
2022,1,20220625,12:31:40,Lyness,-0.008,surface,0,Phycocyanin,RFU,1.08
2022,1,20220625,12:31:40,Lyness,-0.008,surface,0,pH,NA,6.71
2022,1,20220625,12:31:40,Lyness,-0.008,surface,0,Temperature,degrees Celsius,15.735
2022,1,20220625,12:31:45,Lyness,-0.008,surface,0,Chlorophylla,RFU,0.07
2022,1,20220625,12:31:45,Lyness,-0.008,surface,0,Conductivity,uS/cm,3.9
2022,1,20220625,12:31:45,Lyness,-0.008,surface,0,Phycocyanin,RFU,1.07
2022,1,20220625,12:31:45,Lyness,-0.008,surface,0,pH,NA,6.71
2022,1,20220625,12:31:45,Lyness,-0.008,surface,0,Temperature,degrees Celsius,15.731
2022,1,20220625,12:31:50,Lyness,-0.008,surface,0,Chlorophylla,RFU,0.07
2022,1,20220625,12:31:50,Lyness,-0.008,surface,0,Conductivity,uS/cm,3.9
2022,1,20220625,12:31:50,Lyness,-0.008,surface,0,Phycocyanin,RFU,1.08
2022,1,20220625,12:31:50,Lyness,-0.008,surface,0,pH,NA,6.7
2022,1,20220625,12:31:50,Lyness,-0.008,surface,0,Temperature,degrees Celsius,15.726
2022,1,20220625,12:32:55,Lyness,4.179,mid,4,Chlorophylla,RFU,0.1
2022,1,20220625,12:32:55,Lyness,4.179,mid,4,Conductivity,uS/cm,3.9
2022,1,20220625,12:32:55,Lyness,4.179,mid,4,Phycocyanin,RFU,1.07
2022,1,20220625,12:32:55,Lyness,4.179,mid,4,pH,NA,6.62
2022,1,20220625,12:32:55,Lyness,4.179,mid,4,Temperature,degrees Celsius,13.575
2022,1,20220625,12:33:00,Lyness,4.278,mid,4,Chlorophylla,RFU,0.09
2022,1,20220625,12:33:00,Lyness,4.278,mid,4,Conductivity,uS/cm,3.8
2022,1,20220625,12:33:00,Lyness,4.278,mid,4,Phycocyanin,RFU,1.1
2022,1,20220625,12:33:00,Lyness,4.278,mid,4,pH,NA,6.62
2022,1,20220625,12:33:00,Lyness,4.278,mid,4,Temperature,degrees Celsius,13.582
2022,1,20220625,12:33:05,Lyness,4.286,mid,4,Chlorophylla,RFU,0.08
2022,1,20220625,12:33:05,Lyness,4.286,mid,4,Conductivity,uS/cm,3.8
2022,1,20220625,12:33:05,Lyness,4.286,mid,4,Phycocyanin,RFU,1.13
2022,1,20220625,12:33:05,Lyness,4.286,mid,4,pH,NA,6.62
2022,1,20220625,12:33:05,Lyness,4.286,mid,4,Temperature,degrees Celsius,13.586
2022,1,20220625,12:33:10,Lyness,4.286,mid,4,Chlorophylla,RFU,0.1
2022,1,20220625,12:33:10,Lyness,4.286,mid,4,Conductivity,uS/cm,3.8
2022,1,20220625,12:33:10,Lyness,4.286,mid,4,Phycocyanin,RFU,1.14
2022,1,20220625,12:33:10,Lyness,4.286,mid,4,pH,NA,6.61
2022,1,20220625,12:33:10,Lyness,4.286,mid,4,Temperature,degrees Celsius,13.588
2022,1,20220625,12:33:15,Lyness,4.284,mid,4,Chlorophylla,RFU,0.1
2022,1,20220625,12:33:15,Lyness,4.284,mid,4,Conductivity,uS/cm,3.8
2022,1,20220625,12:33:15,Lyness,4.284,mid,4,Phycocyanin,RFU,1.15
2022,1,20220625,12:33:15,Lyness,4.284,mid,4,pH,NA,6.61
2022,1,20220625,12:33:15,Lyness,4.284,mid,4,Temperature,degrees Celsius,13.586
2022,1,20220625,12:33:20,Lyness,4.283,mid,4,Chlorophylla,RFU,0.1
2022,1,20220625,12:33:20,Lyness,4.283,mid,4,Conductivity,uS/cm,3.8
2022,1,20220625,12:33:20,Lyness,4.283,mid,4,Phycocyanin,RFU,1.17
2022,1,20220625,12:33:20,Lyness,4.283,mid,4,pH,NA,6.61
2022,1,20220625,12:33:20,Lyness,4.283,mid,4,Temperature,degrees Celsius,13.584
2022,1,20220625,12:33:25,Lyness,4.283,mid,4,Chlorophylla,RFU,0.1
2022,1,20220625,12:33:25,Lyness,4.283,mid,4,Conductivity,uS/cm,3.8
2022,1,20220625,12:33:25,Lyness,4.283,mid,4,Phycocyanin,RFU,1.17
2022,1,20220625,12:33:25,Lyness,4.283,mid,4,pH,NA,6.61
2022,1,20220625,12:33:25,Lyness,4.283,mid,4,Temperature,degrees Celsius,13.582
2022,1,20220625,12:33:30,Lyness,4.285,mid,4,Chlorophylla,RFU,0.09
2022,1,20220625,12:33:30,Lyness,4.285,mid,4,Conductivity,uS/cm,3.8
2022,1,20220625,12:33:30,Lyness,4.285,mid,4,Phycocyanin,RFU,1.16
2022,1,20220625,12:33:30,Lyness,4.285,mid,4,pH,NA,6.6
2022,1,20220625,12:33:30,Lyness,4.285,mid,4,Temperature,degrees Celsius,13.583
2022,1,20220625,12:33:35,Lyness,4.286,mid,4,Chlorophylla,RFU,0.09
2022,1,20220625,12:33:35,Lyness,4.286,mid,4,Conductivity,uS/cm,3.8
2022,1,20220625,12:33:35,Lyness,4.286,mid,4,Phycocyanin,RFU,1.16
2022,1,20220625,12:33:35,Lyness,4.286,mid,4,pH,NA,6.6
2022,1,20220625,12:33:35,Lyness,4.286,mid,4,Temperature,degrees Celsius,13.586
2022,1,20220625,12:33:40,Lyness,4.287,mid,4,Chlorophylla,RFU,0.1
2022,1,20220625,12:33:40,Lyness,4.287,mid,4,Conductivity,uS/cm,3.8
2022,1,20220625,12:33:40,Lyness,4.287,mid,4,Phycocyanin,RFU,1.14
2022,1,20220625,12:33:40,Lyness,4.287,mid,4,pH,NA,6.6
2022,1,20220625,12:33:40,Lyness,4.287,mid,4,Temperature,degrees Celsius,13.587
2022,1,20220625,12:35:10,Lyness,8.273,bottom,8,Chlorophylla,RFU,0.16
2022,1,20220625,12:35:10,Lyness,8.273,bottom,8,Conductivity,uS/cm,6
2022,1,20220625,12:35:10,Lyness,8.273,bottom,8,Phycocyanin,RFU,1.46
2022,1,20220625,12:35:10,Lyness,8.273,bottom,8,pH,NA,6.17
2022,1,20220625,12:35:10,Lyness,8.273,bottom,8,Temperature,degrees Celsius,10.779
2022,1,20220625,12:35:15,Lyness,8.275,bottom,8,Chlorophylla,RFU,0.18
2022,1,20220625,12:35:15,Lyness,8.275,bottom,8,Conductivity,uS/cm,6
2022,1,20220625,12:35:15,Lyness,8.275,bottom,8,Phycocyanin,RFU,1.48
2022,1,20220625,12:35:15,Lyness,8.275,bottom,8,pH,NA,6.16
2022,1,20220625,12:35:15,Lyness,8.275,bottom,8,Temperature,degrees Celsius,10.776
2022,1,20220625,12:35:20,Lyness,8.276,bottom,8,Chlorophylla,RFU,0.18
2022,1,20220625,12:35:20,Lyness,8.276,bottom,8,Conductivity,uS/cm,6
2022,1,20220625,12:35:20,Lyness,8.276,bottom,8,Phycocyanin,RFU,1.51
2022,1,20220625,12:35:20,Lyness,8.276,bottom,8,pH,NA,6.16
2022,1,20220625,12:35:20,Lyness,8.276,bottom,8,Temperature,degrees Celsius,10.778
2022,1,20220625,12:35:25,Lyness,8.274,bottom,8,Chlorophylla,RFU,0.14
2022,1,20220625,12:35:25,Lyness,8.274,bottom,8,Conductivity,uS/cm,6
2022,1,20220625,12:35:25,Lyness,8.274,bottom,8,Phycocyanin,RFU,1.52
2022,1,20220625,12:35:25,Lyness,8.274,bottom,8,pH,NA,6.15
2022,1,20220625,12:35:25,Lyness,8.274,bottom,8,Temperature,degrees Celsius,10.788
2022,1,20220625,12:35:30,Lyness,8.274,bottom,8,Chlorophylla,RFU,0.13
2022,1,20220625,12:35:30,Lyness,8.274,bottom,8,Conductivity,uS/cm,6
2022,1,20220625,12:35:30,Lyness,8.274,bottom,8,Phycocyanin,RFU,1.5
2022,1,20220625,12:35:30,Lyness,8.274,bottom,8,pH,NA,6.14
2022,1,20220625,12:35:30,Lyness,8.274,bottom,8,Temperature,degrees Celsius,10.801
2022,1,20220625,12:35:35,Lyness,8.273,bottom,8,Chlorophylla,RFU,0.11
2022,1,20220625,12:35:35,Lyness,8.273,bottom,8,Conductivity,uS/cm,6
2022,1,20220625,12:35:35,Lyness,8.273,bottom,8,Phycocyanin,RFU,1.47
2022,1,20220625,12:35:35,Lyness,8.273,bottom,8,pH,NA,6.14
2022,1,20220625,12:35:35,Lyness,8.273,bottom,8,Temperature,degrees Celsius,10.81
2022,1,20220625,12:35:40,Lyness,8.273,bottom,8,Chlorophylla,RFU,0.11
2022,1,20220625,12:35:40,Lyness,8.273,bottom,8,Conductivity,uS/cm,5.9
2022,1,20220625,12:35:40,Lyness,8.273,bottom,8,Phycocyanin,RFU,1.46
2022,1,20220625,12:35:40,Lyness,8.273,bottom,8,pH,NA,6.14
2022,1,20220625,12:35:40,Lyness,8.273,bottom,8,Temperature,degrees Celsius,10.822
