SampleLabel,Date,Location,Section,Trip,Year,Sample_Type,Metric,Conc,Units,MDL,Comments
FR_C_1.21_CAT_ZZ,20210616,Frog,C,1,2021,Standard,Na,0.3,milligrams per liter,0.1,NA
FR_C_1.21_CAT_ZZ,20210616,Frog,C,1,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
FR_C_1.21_CAT_ZZ,20210616,Frog,C,1,2021,Standard,K,0.2,milligrams per liter,0.1,NA
FR_C_1.21_CAT_ZZ,20210616,Frog,C,1,2021,Standard,Ca,0.8,milligrams per liter,0.1,NA
FR_C_1.21_CAT_ZZ,20210616,Frog,C,1,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
FR_C_1.21_CAT_ZZ,20210616,Frog,C,1,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
FR_C_1.21_CAT_ZZ,20210616,Frog,C,1,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_A_1.21_CAT_ZZ,20210617,Heather,A,1,2021,Standard,Na,0.5,milligrams per liter,0.1,NA
HE_A_1.21_CAT_ZZ,20210617,Heather,A,1,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_A_1.21_CAT_ZZ,20210617,Heather,A,1,2021,Standard,K,0.2,milligrams per liter,0.1,NA
HE_A_1.21_CAT_ZZ,20210617,Heather,A,1,2021,Standard,Ca,0.5,milligrams per liter,0.1,NA
HE_A_1.21_CAT_ZZ,20210617,Heather,A,1,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_A_1.21_CAT_ZZ,20210617,Heather,A,1,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_A_1.21_CAT_ZZ,20210617,Heather,A,1,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_B_1.21_CAT_ZZ,20210617,Heather,B,1,2021,Standard,Na,0.6,milligrams per liter,0.1,NA
HE_B_1.21_CAT_ZZ,20210617,Heather,B,1,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_B_1.21_CAT_ZZ,20210617,Heather,B,1,2021,Standard,K,0.3,milligrams per liter,0.1,NA
HE_B_1.21_CAT_ZZ,20210617,Heather,B,1,2021,Standard,Ca,0.5,milligrams per liter,0.1,NA
HE_B_1.21_CAT_ZZ,20210617,Heather,B,1,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_B_1.21_CAT_ZZ,20210617,Heather,B,1,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_B_1.21_CAT_ZZ,20210617,Heather,B,1,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_B_1.21_CAT_DU,20210617,Heather,B,1,2021,Duplicate,Na,0.5,milligrams per liter,0.1,NA
HE_B_1.21_CAT_DU,20210617,Heather,B,1,2021,Duplicate,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_B_1.21_CAT_DU,20210617,Heather,B,1,2021,Duplicate,K,0.2,milligrams per liter,0.1,NA
HE_B_1.21_CAT_DU,20210617,Heather,B,1,2021,Duplicate,Ca,0.5,milligrams per liter,0.1,NA
HE_B_1.21_CAT_DU,20210617,Heather,B,1,2021,Duplicate,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_B_1.21_CAT_DU,20210617,Heather,B,1,2021,Duplicate,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_B_1.21_CAT_DU,20210617,Heather,B,1,2021,Duplicate,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_C_1.21_CAT_ZZ,20210617,Heather,C,1,2021,Standard,Na,0.5,milligrams per liter,0.1,NA
HE_C_1.21_CAT_ZZ,20210617,Heather,C,1,2021,Standard,Mg,0.1,milligrams per liter,0.1,NA
HE_C_1.21_CAT_ZZ,20210617,Heather,C,1,2021,Standard,K,0.3,milligrams per liter,0.1,NA
HE_C_1.21_CAT_ZZ,20210617,Heather,C,1,2021,Standard,Ca,0.6,milligrams per liter,0.1,NA
HE_C_1.21_CAT_ZZ,20210617,Heather,C,1,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_C_1.21_CAT_ZZ,20210617,Heather,C,1,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_C_1.21_CAT_ZZ,20210617,Heather,C,1,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
EM_A_1.21_CAT_ZZ,20210618,Emerald,A,1,2021,Standard,Na,0.4,milligrams per liter,0.1,NA
EM_A_1.21_CAT_ZZ,20210618,Emerald,A,1,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
EM_A_1.21_CAT_ZZ,20210618,Emerald,A,1,2021,Standard,K,0.2,milligrams per liter,0.1,NA
EM_A_1.21_CAT_ZZ,20210618,Emerald,A,1,2021,Standard,Ca,0.4,milligrams per liter,0.1,NA
EM_A_1.21_CAT_ZZ,20210618,Emerald,A,1,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
EM_A_1.21_CAT_ZZ,20210618,Emerald,A,1,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
EM_A_1.21_CAT_ZZ,20210618,Emerald,A,1,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
EM_B_1.21_CAT_ZZ,20210618,Emerald,B,1,2021,Standard,Na,0.4,milligrams per liter,0.1,NA
EM_B_1.21_CAT_ZZ,20210618,Emerald,B,1,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
EM_B_1.21_CAT_ZZ,20210618,Emerald,B,1,2021,Standard,K,0.1,milligrams per liter,0.1,NA
EM_B_1.21_CAT_ZZ,20210618,Emerald,B,1,2021,Standard,Ca,0.4,milligrams per liter,0.1,NA
EM_B_1.21_CAT_ZZ,20210618,Emerald,B,1,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
EM_B_1.21_CAT_ZZ,20210618,Emerald,B,1,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
EM_B_1.21_CAT_ZZ,20210618,Emerald,B,1,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
EM_C_1.21_CAT_ZZ,20210618,Emerald,C,1,2021,Standard,Na,0.4,milligrams per liter,0.1,NA
EM_C_1.21_CAT_ZZ,20210618,Emerald,C,1,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
EM_C_1.21_CAT_ZZ,20210618,Emerald,C,1,2021,Standard,K,0.2,milligrams per liter,0.1,NA
EM_C_1.21_CAT_ZZ,20210618,Emerald,C,1,2021,Standard,Ca,0.4,milligrams per liter,0.1,NA
EM_C_1.21_CAT_ZZ,20210618,Emerald,C,1,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
EM_C_1.21_CAT_ZZ,20210618,Emerald,C,1,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
EM_C_1.21_CAT_ZZ,20210618,Emerald,C,1,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
LY_A_1.21_CAT_ZZ,20210620,Lyness,A,1,2021,Standard,Na,0.2,milligrams per liter,0.1,NA
LY_A_1.21_CAT_ZZ,20210620,Lyness,A,1,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
LY_A_1.21_CAT_ZZ,20210620,Lyness,A,1,2021,Standard,K,0.2,milligrams per liter,0.1,NA
LY_A_1.21_CAT_ZZ,20210620,Lyness,A,1,2021,Standard,Ca,0.4,milligrams per liter,0.1,NA
LY_A_1.21_CAT_ZZ,20210620,Lyness,A,1,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
LY_A_1.21_CAT_ZZ,20210620,Lyness,A,1,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
LY_A_1.21_CAT_ZZ,20210620,Lyness,A,1,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
LY_B_1.21_CAT_ZZ,20210620,Lyness,B,1,2021,Standard,Na,0.2,milligrams per liter,0.1,NA
LY_B_1.21_CAT_ZZ,20210620,Lyness,B,1,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
LY_B_1.21_CAT_ZZ,20210620,Lyness,B,1,2021,Standard,K,0.2,milligrams per liter,0.1,NA
LY_B_1.21_CAT_ZZ,20210620,Lyness,B,1,2021,Standard,Ca,0.3,milligrams per liter,0.1,NA
LY_B_1.21_CAT_ZZ,20210620,Lyness,B,1,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
LY_B_1.21_CAT_ZZ,20210620,Lyness,B,1,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
LY_B_1.21_CAT_ZZ,20210620,Lyness,B,1,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
LY_C_1.21_CAT_ZZ,20210620,Lyness,C,1,2021,Standard,Na,0.2,milligrams per liter,0.1,NA
LY_C_1.21_CAT_ZZ,20210620,Lyness,C,1,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
LY_C_1.21_CAT_ZZ,20210620,Lyness,C,1,2021,Standard,K,0.2,milligrams per liter,0.1,NA
LY_C_1.21_CAT_ZZ,20210620,Lyness,C,1,2021,Standard,Ca,0.4,milligrams per liter,0.1,NA
LY_C_1.21_CAT_ZZ,20210620,Lyness,C,1,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
LY_C_1.21_CAT_ZZ,20210620,Lyness,C,1,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
LY_C_1.21_CAT_ZZ,20210620,Lyness,C,1,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
EM_A_2.21_CAT_ZZ,20210724,Emerald,A,2,2021,Standard,Na,0.4,milligrams per liter,0.1,NA
EM_A_2.21_CAT_ZZ,20210724,Emerald,A,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
EM_A_2.21_CAT_ZZ,20210724,Emerald,A,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
EM_A_2.21_CAT_ZZ,20210724,Emerald,A,2,2021,Standard,Ca,0.6,milligrams per liter,0.1,NA
EM_A_2.21_CAT_ZZ,20210724,Emerald,A,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
EM_A_2.21_CAT_ZZ,20210724,Emerald,A,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
EM_A_2.21_CAT_ZZ,20210724,Emerald,A,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
EM_B_2.21_CAT_ZZ,20210724,Emerald,B,2,2021,Standard,Na,0.4,milligrams per liter,0.1,NA
EM_B_2.21_CAT_ZZ,20210724,Emerald,B,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
EM_B_2.21_CAT_ZZ,20210724,Emerald,B,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
EM_B_2.21_CAT_ZZ,20210724,Emerald,B,2,2021,Standard,Ca,0.4,milligrams per liter,0.1,NA
EM_B_2.21_CAT_ZZ,20210724,Emerald,B,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
EM_B_2.21_CAT_ZZ,20210724,Emerald,B,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
EM_B_2.21_CAT_ZZ,20210724,Emerald,B,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
EM_C_2.21_CAT_ZZ,20210724,Emerald,C,2,2021,Standard,Na,0.4,milligrams per liter,0.1,NA
EM_C_2.21_CAT_ZZ,20210724,Emerald,C,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
EM_C_2.21_CAT_ZZ,20210724,Emerald,C,2,2021,Standard,K,0.1,milligrams per liter,0.1,NA
EM_C_2.21_CAT_ZZ,20210724,Emerald,C,2,2021,Standard,Ca,0.4,milligrams per liter,0.1,NA
EM_C_2.21_CAT_ZZ,20210724,Emerald,C,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
EM_C_2.21_CAT_ZZ,20210724,Emerald,C,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
EM_C_2.21_CAT_ZZ,20210724,Emerald,C,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
FR_A_2.21_CAT_ZZ,20210725,Frog,A,2,2021,Standard,Na,0.3,milligrams per liter,0.1,NA
FR_A_2.21_CAT_ZZ,20210725,Frog,A,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
FR_A_2.21_CAT_ZZ,20210725,Frog,A,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
FR_A_2.21_CAT_ZZ,20210725,Frog,A,2,2021,Standard,Ca,0.9,milligrams per liter,0.1,NA
FR_A_2.21_CAT_ZZ,20210725,Frog,A,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
FR_A_2.21_CAT_ZZ,20210725,Frog,A,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
FR_A_2.21_CAT_ZZ,20210725,Frog,A,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
FR_B_2.21_CAT_ZZ,20210725,Frog,B,2,2021,Standard,Na,0.3,milligrams per liter,0.1,NA
FR_B_2.21_CAT_ZZ,20210725,Frog,B,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
FR_B_2.21_CAT_ZZ,20210725,Frog,B,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
FR_B_2.21_CAT_ZZ,20210725,Frog,B,2,2021,Standard,Ca,0.9,milligrams per liter,0.1,NA
FR_B_2.21_CAT_ZZ,20210725,Frog,B,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
FR_B_2.21_CAT_ZZ,20210725,Frog,B,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
FR_B_2.21_CAT_ZZ,20210725,Frog,B,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
FR_C_2.21_CAT_ZZ,20210725,Frog,C,2,2021,Standard,Na,0.3,milligrams per liter,0.1,NA
FR_C_2.21_CAT_ZZ,20210725,Frog,C,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
FR_C_2.21_CAT_ZZ,20210725,Frog,C,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
FR_C_2.21_CAT_ZZ,20210725,Frog,C,2,2021,Standard,Ca,0.9,milligrams per liter,0.1,NA
FR_C_2.21_CAT_ZZ,20210725,Frog,C,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
FR_C_2.21_CAT_ZZ,20210725,Frog,C,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
FR_C_2.21_CAT_ZZ,20210725,Frog,C,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_A_2.21_CAT_ZZ,20210722,Heather,A,2,2021,Standard,Na,0.5,milligrams per liter,0.1,NA
HE_A_2.21_CAT_ZZ,20210722,Heather,A,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_A_2.21_CAT_ZZ,20210722,Heather,A,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
HE_A_2.21_CAT_ZZ,20210722,Heather,A,2,2021,Standard,Ca,0.4,milligrams per liter,0.1,NA
HE_A_2.21_CAT_ZZ,20210722,Heather,A,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_A_2.21_CAT_ZZ,20210722,Heather,A,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_A_2.21_CAT_ZZ,20210722,Heather,A,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_B_2.21_CAT_ZZ,20210722,Heather,B,2,2021,Standard,Na,0.5,milligrams per liter,0.1,NA
HE_B_2.21_CAT_ZZ,20210722,Heather,B,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_B_2.21_CAT_ZZ,20210722,Heather,B,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
HE_B_2.21_CAT_ZZ,20210722,Heather,B,2,2021,Standard,Ca,0.5,milligrams per liter,0.1,NA
HE_B_2.21_CAT_ZZ,20210722,Heather,B,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_B_2.21_CAT_ZZ,20210722,Heather,B,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_B_2.21_CAT_ZZ,20210722,Heather,B,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_C_2.21_CAT_ZZ,20210722,Heather,C,2,2021,Standard,Na,0.6,milligrams per liter,0.1,NA
HE_C_2.21_CAT_ZZ,20210722,Heather,C,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_C_2.21_CAT_ZZ,20210722,Heather,C,2,2021,Standard,K,0.3,milligrams per liter,0.1,NA
HE_C_2.21_CAT_ZZ,20210722,Heather,C,2,2021,Standard,Ca,0.4,milligrams per liter,0.1,NA
HE_C_2.21_CAT_ZZ,20210722,Heather,C,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_C_2.21_CAT_ZZ,20210722,Heather,C,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_C_2.21_CAT_ZZ,20210722,Heather,C,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
LY_A_2.21_CAT_ZZ,20210721,Lyness,A,2,2021,Standard,Na,0.2,milligrams per liter,0.1,NA
LY_A_2.21_CAT_ZZ,20210721,Lyness,A,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
LY_A_2.21_CAT_ZZ,20210721,Lyness,A,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
LY_A_2.21_CAT_ZZ,20210721,Lyness,A,2,2021,Standard,Ca,0.3,milligrams per liter,0.1,NA
LY_A_2.21_CAT_ZZ,20210721,Lyness,A,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
LY_A_2.21_CAT_ZZ,20210721,Lyness,A,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
LY_A_2.21_CAT_ZZ,20210721,Lyness,A,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
LY_B_2.21_CAT_ZZ,20210721,Lyness,B,2,2021,Standard,Na,0.2,milligrams per liter,0.1,NA
LY_B_2.21_CAT_ZZ,20210721,Lyness,B,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
LY_B_2.21_CAT_ZZ,20210721,Lyness,B,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
LY_B_2.21_CAT_ZZ,20210721,Lyness,B,2,2021,Standard,Ca,0.3,milligrams per liter,0.1,NA
LY_B_2.21_CAT_ZZ,20210721,Lyness,B,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
LY_B_2.21_CAT_ZZ,20210721,Lyness,B,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
LY_B_2.21_CAT_ZZ,20210721,Lyness,B,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
LY_C_2.21_CAT_ZZ,20210721,Lyness,C,2,2021,Standard,Na,0.3,milligrams per liter,0.1,NA
LY_C_2.21_CAT_ZZ,20210721,Lyness,C,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
LY_C_2.21_CAT_ZZ,20210721,Lyness,C,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
LY_C_2.21_CAT_ZZ,20210721,Lyness,C,2,2021,Standard,Ca,0.3,milligrams per liter,0.1,NA
LY_C_2.21_CAT_ZZ,20210721,Lyness,C,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
LY_C_2.21_CAT_ZZ,20210721,Lyness,C,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
LY_C_2.21_CAT_ZZ,20210721,Lyness,C,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
PE_A_2.21_CAT_ZZ,20210720,Pear,A,2,2021,Standard,Na,0.3,milligrams per liter,0.1,NA
PE_A_2.21_CAT_ZZ,20210720,Pear,A,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
PE_A_2.21_CAT_ZZ,20210720,Pear,A,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
PE_A_2.21_CAT_ZZ,20210720,Pear,A,2,2021,Standard,Ca,0.3,milligrams per liter,0.1,NA
PE_A_2.21_CAT_ZZ,20210720,Pear,A,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
PE_A_2.21_CAT_ZZ,20210720,Pear,A,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
PE_A_2.21_CAT_ZZ,20210720,Pear,A,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
PE_B_2.21_CAT_ZZ,20210720,Pear,B,2,2021,Standard,Na,0.2,milligrams per liter,0.1,NA
PE_B_2.21_CAT_ZZ,20210720,Pear,B,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
PE_B_2.21_CAT_ZZ,20210720,Pear,B,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
PE_B_2.21_CAT_ZZ,20210720,Pear,B,2,2021,Standard,Ca,0.4,milligrams per liter,0.1,NA
PE_B_2.21_CAT_ZZ,20210720,Pear,B,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
PE_B_2.21_CAT_ZZ,20210720,Pear,B,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
PE_B_2.21_CAT_ZZ,20210720,Pear,B,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
PE_B_2.21_CAT_DU,20210720,Pear,B,2,2021,Duplicate,Na,0.3,milligrams per liter,0.1,NA
PE_B_2.21_CAT_DU,20210720,Pear,B,2,2021,Duplicate,Mg,NA,milligrams per liter,0.1,below method detection limit
PE_B_2.21_CAT_DU,20210720,Pear,B,2,2021,Duplicate,K,0.2,milligrams per liter,0.1,NA
PE_B_2.21_CAT_DU,20210720,Pear,B,2,2021,Duplicate,Ca,0.4,milligrams per liter,0.1,NA
PE_B_2.21_CAT_DU,20210720,Pear,B,2,2021,Duplicate,Mn,NA,milligrams per liter,0.1,below method detection limit
PE_B_2.21_CAT_DU,20210720,Pear,B,2,2021,Duplicate,Fe,NA,milligrams per liter,0.5,below method detection limit
PE_B_2.21_CAT_DU,20210720,Pear,B,2,2021,Duplicate,Sr,NA,milligrams per liter,0.01,below method detection limit
PE_C_2.21_CAT_ZZ,20210720,Pear,C,2,2021,Standard,Na,0.3,milligrams per liter,0.1,NA
PE_C_2.21_CAT_ZZ,20210720,Pear,C,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
PE_C_2.21_CAT_ZZ,20210720,Pear,C,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
PE_C_2.21_CAT_ZZ,20210720,Pear,C,2,2021,Standard,Ca,0.3,milligrams per liter,0.1,NA
PE_C_2.21_CAT_ZZ,20210720,Pear,C,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
PE_C_2.21_CAT_ZZ,20210720,Pear,C,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
PE_C_2.21_CAT_ZZ,20210720,Pear,C,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
TO_A_2.21_CAT_ZZ,20210723,Topaz,A,2,2021,Standard,Na,0.4,milligrams per liter,0.1,NA
TO_A_2.21_CAT_ZZ,20210723,Topaz,A,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
TO_A_2.21_CAT_ZZ,20210723,Topaz,A,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
TO_A_2.21_CAT_ZZ,20210723,Topaz,A,2,2021,Standard,Ca,0.3,milligrams per liter,0.1,NA
TO_A_2.21_CAT_ZZ,20210723,Topaz,A,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
TO_A_2.21_CAT_ZZ,20210723,Topaz,A,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
TO_A_2.21_CAT_ZZ,20210723,Topaz,A,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
TO_A_2.21_CAT_DU,20210723,Topaz,A,2,2021,Duplicate,Na,0.4,milligrams per liter,0.1,NA
TO_A_2.21_CAT_DU,20210723,Topaz,A,2,2021,Duplicate,Mg,NA,milligrams per liter,0.1,below method detection limit
TO_A_2.21_CAT_DU,20210723,Topaz,A,2,2021,Duplicate,K,0.2,milligrams per liter,0.1,NA
TO_A_2.21_CAT_DU,20210723,Topaz,A,2,2021,Duplicate,Ca,0.3,milligrams per liter,0.1,NA
TO_A_2.21_CAT_DU,20210723,Topaz,A,2,2021,Duplicate,Mn,NA,milligrams per liter,0.1,below method detection limit
TO_A_2.21_CAT_DU,20210723,Topaz,A,2,2021,Duplicate,Fe,NA,milligrams per liter,0.5,below method detection limit
TO_A_2.21_CAT_DU,20210723,Topaz,A,2,2021,Duplicate,Sr,NA,milligrams per liter,0.01,below method detection limit
TO_B_2.21_CAT_ZZ,20210723,Topaz,B,2,2021,Standard,Na,0.3,milligrams per liter,0.1,NA
TO_B_2.21_CAT_ZZ,20210723,Topaz,B,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
TO_B_2.21_CAT_ZZ,20210723,Topaz,B,2,2021,Standard,K,0.2,milligrams per liter,0.1,NA
TO_B_2.21_CAT_ZZ,20210723,Topaz,B,2,2021,Standard,Ca,0.4,milligrams per liter,0.1,NA
TO_B_2.21_CAT_ZZ,20210723,Topaz,B,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
TO_B_2.21_CAT_ZZ,20210723,Topaz,B,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
TO_B_2.21_CAT_ZZ,20210723,Topaz,B,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
TO_C_2.21_CAT_ZZ,20210723,Topaz,C,2,2021,Standard,Na,0.4,milligrams per liter,0.1,NA
TO_C_2.21_CAT_ZZ,20210723,Topaz,C,2,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
TO_C_2.21_CAT_ZZ,20210723,Topaz,C,2,2021,Standard,K,0.3,milligrams per liter,0.1,NA
TO_C_2.21_CAT_ZZ,20210723,Topaz,C,2,2021,Standard,Ca,0.4,milligrams per liter,0.1,NA
TO_C_2.21_CAT_ZZ,20210723,Topaz,C,2,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
TO_C_2.21_CAT_ZZ,20210723,Topaz,C,2,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
TO_C_2.21_CAT_ZZ,20210723,Topaz,C,2,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_A_3.21_CAT_ZZ,20210817,Heather,A,3,2021,Standard,Na,0.5,milligrams per liter,0.1,NA
HE_A_3.21_CAT_ZZ,20210817,Heather,A,3,2021,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_A_3.21_CAT_ZZ,20210817,Heather,A,3,2021,Standard,K,0.2,milligrams per liter,0.1,NA
HE_A_3.21_CAT_ZZ,20210817,Heather,A,3,2021,Standard,Ca,0.4,milligrams per liter,0.1,NA
HE_A_3.21_CAT_ZZ,20210817,Heather,A,3,2021,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_A_3.21_CAT_ZZ,20210817,Heather,A,3,2021,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_A_3.21_CAT_ZZ,20210817,Heather,A,3,2021,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_B_3.21_CAT_ZZ,20210817,Heather,B,3,2021,Standard,Na,0.5,milligrams per liter,0.1,NA
